epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.08818,3.17512,4.68172,4.41949,0.00067,0.33333,0.00101,0.00023,3.36608,4.74883,4.1588,0,0,0
